job_id/id;department_id/id;rank;lastname;firstname;lastname2;gender;identification_id;state
a1234-j3516;a1234-d688;солдат;ГОРБАТЕНКО;Валентина;В'ячеславівна;female;2170851166;Field
a1234-j3517;a1234-d688;сержант;НОЗДРАЧОВ;Михайло-Мар'ян;Таіровіч;male;2435347591;Field
a1234-j3519;a1234-d688;старший сержант;СОКОЛОВ;Артур;Зайірович;male;1177299774;Field
a1234-j3520;a1234-d688;солдат;ДІДЕНКО;Роксолана;Андріївна;female;2450718673;Field
a1234-j3521;a1234-d688;старший солдат;КОЗАРЧУК;Кирило;Йосипович;male;2741676720;Field
a1234-j3522;a1234-d688;старший солдат;ТАНЧИНЕЦЬ;Марат;Йосифович;male;1502301142;Vocation
a1234-j3524;a1234-d689;старший лейтенант;СТРАШКО;Олесь;Тангаторович;male;2108371854;Field
a1234-j3526;a1234-d689;молодший сержант;РІЗУН;Ігор;Станіславович;male;2283909472;Field
a1234-j3528;a1234-d690;капітан;БАЄВСЬКИЙ;Фірад;Рудольфович;male;2550976108;Field
a1234-j3529;a1234-d690;молодший лейтенант;САВКІВ;Мікаель;Фірудінович;male;2628153225;Field
a1234-j3531;a1234-d690;старший солдат;КОВИЗА;Наталя;Миколаївна;female;2880233651;Field
a1234-j3532;a1234-d690;солдат;ЧЕРВУК;Павло;Мирославович;male;1290789448;Field
a1234-j3533;a1234-d690;солдат;МИРНА;Катерина;Георгіївна;female;1122519981;Field
a1234-j3534;a1234-d690;старший солдат;ДОНЧЕНКО;Василь-Сергій;Федорович;male;1108360612;Field
a1234-j3535;a1234-d690;солдат;ПЄШКОВ;Вадим;Юсуфович;male;1761854814;Field
a1234-j3536;a1234-d691;лейтенант медичної служби;НАГАЙДЕЛІ;Владилен;Ілкович;male;1086130939;Field
a1234-j3537;a1234-d691;сержант;УДОВИЦЬКИЙ;Едуард;Сариєвич;male;2434957496;Field
a1234-j3538;a1234-d691;солдат;ГАДЖІЄВ;Мірча;Намігович;male;1779621947;Field
a1234-j3539;a1234-d691;солдат;ЦИГИКАЛО;Радіон;Ількович;male;1000345225;Field
a1234-j3540;a1234-d692;молодший сержант;П'ЯСЕЦЬКИЙ;Владилен;Юліанович;male;2426655293;Field
a1234-j3541;a1234-d692;молодший сержант;ЧЕРЕПАНСЬКИЙ;Дмитрій;Гарійович;male;1651852798;Field
a1234-j3544;a1234-d692;молодший сержант;СЕМКІВ;Кузьма;Германович;male;1327146975;Field
a1234-j3546;a1234-d692;старший солдат;ВИХРЕНКО;Олексій;Даніельович;male;2856303862;Hospital
a1234-j3547;a1234-d692;солдат;НИЧИТАЙЛО;Валентин;Гуммет огли;male;1536831812;Field
a1234-j3548;a1234-d692;старший солдат;ПАСМУРОВ;Мурат;Євгенійович;male;1727714933;Field
a1234-j3549;a1234-d692;старший солдат;ОГАНОВ;Данил;Івнович;male;2563872886;Field
a1234-j3550;a1234-d692;головний сержант;ДМИТРАЩУК;Вячеслав;Микитович;male;1372526196;Field
a1234-j3551;a1234-d692;солдат;ЮРЧЕНКО;Кузьма;Адамович;male;2725883796;Field
a1234-j3552;a1234-d692;сержант;ПАВЛИК;Анатолій;Манолійович;male;1544998596;Field
a1234-j3554;a1234-d692;солдат;ЧЕРНИЩУК;Микита;Радувич;male;2118257239;Field
a1234-j3555;a1234-d692;сержант;ЗЕЗЕКАЛО;Єгор;Євгенійович;male;1189162308;Field
a1234-j3556;a1234-d692;солдат;ПАЛІЙ;Степан;Орестович;male;1866404757;Field
a1234-j3557;a1234-d692;сержант;ЛИХОЛАП;Максим;Онуфрійович;male;1234182091;Field
a1234-j3558;a1234-d693;лейтенант;ПОГОРІЛЕЦЬ;Ярослав;Мхайлович;male;1161747926;Field
a1234-j3559;a1234-d693;солдат;РЯБЕНКО;Едуард;Миронович;male;1801056099;Trip
a1234-j3560;a1234-d693;працівник ЗСУ;ГІРНЯК;Юлія;Андріївна;female;2141458828;
a1234-j3561;a1234-d694;старший лейтенант;БІЛИК;Захар;Родіонович;male;1937136178;Field
a1234-j3562;a1234-d694;лейтенант;ХОНІЧЕВ;Даніїл;Антолійович;male;2531983527;Field
a1234-j3567;a1234-d695;молодший сержант;ЛИХМАН;Надія;Віталіївна;female;2910901695;Trip
a1234-j3568;a1234-d695;солдат;ГОЛУБАШЕНКО;Антон;Євгенійович;male;2347943795;Field
a1234-j3569;a1234-d695;солдат;АНДРІЄШЕН;Ігорь;Франкович;male;1013445244;Field
a1234-j3570;a1234-d695;солдат;БУРЛАКА;Арсен;Абдулфат огли;male;2334582772;Trip
;a1234-d696;солдат;КРІПАК;Олексій;Янович;male;2582448538;Vocation
;a1234-d696;солдат;ПСАРЬОВ;Валентин;Адальбертович;male;2834532065;Hospital
;a1234-d696;солдат;МЄДВЄДЄВ;Микита;Віленович;male;1097887203;Hospital
;a1234-d696;солдат;КЛИМЕНКО;Яків;Тарасович;male;2320473425;Field
;a1234-d696;солдат;РУДАКОВ;Єгор;Опанасович;male;1974258708;Hospital
;a1234-d696;солдат;МАРТИНЕНКО;Генадій;Станіславович;male;1328672137;Field
;a1234-d696;солдат;РЕВУТА;Іван;Микитович;male;1620063208;Field
;a1234-d696;солдат;ОНУЦА;Сергій;Абдулфат огли;male;2819865142;Field
;a1234-d696;солдат;ЛУКАШ;Вячеслав;Львович;male;1340819259;Hospital
;a1234-d696;солдат;ПОПОВ;Владилен;Германович;male;2018748008;Field
;a1234-d696;старший солдат;ШАФРАНСЬКИЙ;Назарій;Володимирвич;male;2107669440;Field
;a1234-d696;солдат;ПЕТРОВСЬКИЙ;Тарас;Еркинович;male;2884141964;Field
;a1234-d696;солдат;СОСНОВ;Федот;Антонович;male;2260068563;Hospital
;a1234-d696;головний сержант;БАБІЧ;Віктор;Євгенійович;male;2741482693;Hospital
;a1234-d696;солдат;БЕЗПАРТОЧНИЙ;Коста;Іванович;male;2306753570;Hospital
;a1234-d696;солдат;ЧАНЧИКОВ;Василь;Васильович;male;2532395658;Vocation
;a1234-d696;солдат;ОКАЄВИЧ;Ельхан;Ілліч;male;1496056901;Vocation
;a1234-d696;солдат;СОБКО;Юрій;Леонідович;male;1039651148;Vocation
;a1234-d696;солдат;ЗЕЛІНСЬКИЙ;Расул;Чеславович;male;1257821655;Field
;a1234-d696;молодший сержант;ТЕЛУХ;Ян;Маратович;male;1894357399;Hospital
;a1234-d696;солдат;ГОНЧАРЕНКО;Дмитро;Мерабович;male;2756067292;Field
;a1234-d696;старший солдат;ГОВОРУХА;Роланд;Борисович;male;1231908580;Hospital
;a1234-d696;солдат;ГАЛБУРГ;Євген;Йосифович;male;1367425578;Field
;a1234-d696;солдат;РЯБЧЕНКО;Расул;Олегович;male;1148299592;Field
;a1234-d696;молодший сержант;ШПАРТЬКО;Роман;Богданович;male;2271698617;Field
;a1234-d696;солдат;ГОРБЕНКО;Шахін;Йосипович;male;2693361096;Hospital
;a1234-d696;солдат;ВОЗНЕНКО;Прокоп;Мерабович;male;2625945965;Vocation
;a1234-d696;старший сержант;ЧИЖ;Аркадій;Юрійович;male;2479711672;Hospital
;a1234-d696;солдат;ЖМУРКО;Семен;Фірудінович;male;2755039535;Fugitive
;a1234-d696;старший солдат;ОЛЕНЮК;Інокентій;Рафік;male;2122992893;Vocation
;a1234-d696;солдат;НИЧИПОРОВ;Лазар;Михйлович;male;2575271252;Fugitive
;a1234-d696;солдат;ДЕСЯТИХ;Вадим;Мерабович;male;1525527568;Fugitive
;a1234-d696;солдат;ПРОЦИК;Інал;Фарідович;male;2367954322;Fugitive
;a1234-d696;солдат;ЛОМАНЧУК;Веніамін;Дарійович;male;2607663536;Vocation
;a1234-d696;солдат;ЧЕРНЯВСЬКИЙ;Богдан;Євгенович;male;2461093582;Field
;a1234-d696;солдат;ТАРАСЮК;Любомир;Лутович;male;1583136886;Hospital
;a1234-d696;старший солдат;ІВКА;Ян;Еркинович;male;2657232159;Field
;a1234-d696;сержант;МОВНАР;Максим;Рафік;male;1959136054;Vocation
;a1234-d696;солдат;ШПІКУЛА;Мікаель;Васильльович;male;2976030197;Hospital
;a1234-d696;солдат;ФЕДЧУН;Аркадій;Афанасійович;male;1756881363;Fugitive
;a1234-d696;солдат;ЗОРІН;Єгор;Тангаторович;male;2145656010;Fugitive
;a1234-d696;старший солдат;ДІДИК;Вадим;Юсуфович;male;1548960957;Field
;a1234-d696;солдат;КИРПИЧОВ;Юрій;Антолійович;male;1012279380;Hospital
;a1234-d696;солдат;ГРОТЕВИЧ;Забар;Гурамович;male;1194161750;Fugitive
;a1234-d696;солдат;МОРОЗОВ;Леонід;Йосипович;male;2568214958;Fugitive
;a1234-d696;солдат;ГЕЛЕР;Михайло-Юрій;Любомирович;male;1889378945;Fugitive
;a1234-d696;солдат;САМАРСЬКИЙ;Євгеній;Михйлович;male;2157786837;Hospital
;a1234-d696;солдат;ТАБУНЩИК;Арсен;Павлович;male;1643342357;Field
;a1234-d696;солдат;ОБЛАК;Тимофій;Валерійович;male;1732605021;Field
;a1234-d696;солдат;БОЧАРОВ;Владислав;Костнтинович;male;2440538062;Field
;a1234-d696;солдат;АЛЕКСАНДРОВ;Іродіон;Маркович;male;2937608337;Hospital
;a1234-d696;штаб-сержант;ШАБАШОВ;Расул;Юрійович;male;2134972578;Field
;a1234-d696;солдат;ЯРОЩУК;Руслан;Мірчевич;male;1894931401;Field
;a1234-d696;старший солдат;ГАЛБУРГ;Федор;Маркович;male;2282349511;Vocation
;a1234-d696;солдат;ШИШОЛ;Василь;Намігович;male;1236728119;Vocation
;a1234-d696;солдат;ДЕНЕСЮК;Володимир;Зеновійович;male;1503116812;Field
;a1234-d696;солдат;НІКОЛЕНКО;Інокентій;Амангельдийович;male;2394012903;Hospital
;a1234-d696;солдат;ДЕЙНЕКА;Артур;Абдулфат огли;male;1476568261;Hospital
;a1234-d696;солдат;МАРЦИНКЕВИЧ;Олег;Мірчевич;male;2635620998;Vocation
;a1234-d696;солдат;ЗАСІМОВИЧ;Богдан;Олександрович;male;1412665503;Fugitive
;a1234-d696;солдат;ДРИГОЛА;Омелян;Зайірович;male;2507910599;Vocation
;a1234-d696;молодший сержант;СОЛЯНИК;Лазар;Зенонович;male;1196971901;Hospital
;a1234-d696;солдат;МАЩУК;Дмитрій;Сергійович;male;1046015178;Hospital
;a1234-d696;солдат;ЛОПУШИНСЬКИЙ;Олександр;Радувич;male;1358838599;Hospital
;a1234-d696;солдат;КЛИМЧУК;Сергій;Олексндрович;male;1719807044;Hospital
;a1234-d696;солдат;БИЦАНЬОВ;Вадим;Степанович;male;1845143821;Hospital
;a1234-d696;солдат;ГАВЛОВСЬКИЙ;Ельхан;Гаврилович;male;2190285409;Hospital
;a1234-d696;солдат;ШИПАЧОВ;Тимур;Вілінович;male;1441430343;Vocation
;a1234-d696;солдат;МАСЮК;Альберт;Гінязович;male;2728652068;Hospital
;a1234-d696;солдат;ЖМУРКО;Леонід;Горхмазович;male;1679142398;Fugitive
;a1234-d696;солдат;НИКИТЮК;Іван;Володимирович;male;1742656192;Fugitive
;a1234-d696;солдат;ШАПАР;Борис;Євгенійович;male;2593832340;Fugitive
;a1234-d696;солдат;КЛЮЄВ;Ілля;Георгійович;male;2170078827;Fugitive
;a1234-d696;солдат;ЧЕСАЛОВ;Василь-Сергій;Чеславович;male;2001561355;Fugitive
;a1234-d696;солдат;ЛОБАЧ;Олесь;Вікентійович;male;1864786372;Fugitive
;a1234-d696;старший солдат;ГНІЗДІЛОВ;Забар;Едуардович;male;1939898319;Field
;a1234-d696;солдат;ЧАПЛЮК;Умар;Вікторович;male;2386353372;Vocation
;a1234-d696;солдат;ГОРДЕЙ;Тофік;Таіровіч;male;1261162371;Field
;a1234-d696;солдат;РЕТІВОВ;Тарас;Чариєвич;male;1899635604;Field
;a1234-d696;старший солдат;БОНДАРЧУК;Ілля;Олегович;male;2328985873;Hospital
;a1234-d696;солдат;ПЕЛЕНИЦИН;Михайло;Вадимович;male;2242406065;Field
;a1234-d696;солдат;ПАВЛУНЕНКО;Прокоп;Георгійович;male;1634051683;Hospital
;a1234-d696;солдат;ПРИЙМАК;Роман;Станіславович;male;1069157865;Hospital
;a1234-d696;солдат;ФУРМАНЮК;Ігнат;Шихалійович;male;1513073837;Hospital
;a1234-d696;солдат;ЗАБОРОВСЬКИЙ;Сурен;Максимович;male;2860989327;Vocation
;a1234-d696;солдат;КУТАНІН;Шахін;Ілкович;male;1384778467;Vocation
;a1234-d696;солдат;ОРІНІК;Георгій;Віктрович;male;2902666872;Hospital
;a1234-d696;солдат;ЗУБЕЦЬ;Ярослав;Єгорович;male;1176900213;Vocation
;a1234-d696;солдат;ПЕТРОВ;Федор;Ігорович;male;1940130772;Hospital
;a1234-d696;солдат;ОРУДЖОВ;Сурен;Еркинович;male;1387715712;Hospital
;a1234-d696;сержант;МИЛОСТНИЙ;Вячеслав;Григорович;male;2804744385;Hospital
;a1234-d696;старший солдат;ГУСЕВСЬКИЙ;Гуванч;Юсуфович;male;1463202647;Field
;a1234-d696;солдат;ДУДКО;Костянтин;Антонович;male;2442346568;Field
;a1234-d696;старший сержант;РОШИНЕЦЬ;Енвер;Геранович;male;2658926100;Field
;a1234-d696;солдат;ПРИЙМАК;Шахін;Адамович;male;2965458704;Vocation
;a1234-d696;солдат;РЕВКЕВИЧ;Василь;Даніельович;male;1554236589;Hospital
;a1234-d696;солдат;РОГОЖИН;Остап;Янович;male;2447168681;Field
;a1234-d696;солдат;МАЛЬЦЕВ;Іродіон;Володимирвич;male;2664658913;Hospital
;a1234-d696;солдат;КРАВЦОВ;Кирил;Дмитрович;male;1767163472;Hospital
;a1234-d696;солдат;КУРКІН;Орест;Артурович;male;2059472515;Fugitive
;a1234-d696;солдат;БОРИСОВ;Аркадій;Георгійович;male;2748161521;Hospital
;a1234-d696;старший солдат;КУЗЬМАРЬОВ;Федор;Афанасійович;male;2384255953;Field
;a1234-d696;солдат;ДРЕБОТ;Станіслав;Тимофійович;male;2783925577;Field
;a1234-d696;солдат;ЗАВАДСЬКИЙ;Георгій;Вілінович;male;1420614276;Field
;a1234-d696;солдат;БАГАЄВ;Михайло-Юрій;Тихонович;male;1590940012;Field
;a1234-d696;солдат;ЗЕЛЕНИЙ;Едуард;Тихонович;male;1963384101;Field
;a1234-d696;солдат;БОБЕР;Петро;Бандали огли;male;1740022063;Field
;a1234-d696;старший солдат;МАГДЕНКО;Олексій;Артурович;male;1037116023;Field
;a1234-d696;солдат;ШВЕД;Маіл;Юрійович;male;2678674233;Field
;a1234-d696;солдат;ПЕНЬКОВ;Умар;Маркович;male;1773886795;Fugitive
;a1234-d696;солдат;СЕЛІВАНОВ;Генадій;Єфірович;male;1244547617;Field
;a1234-d696;солдат;БІЛОКОПИТОВ;Олесь;Тофикович;male;1521398875;Vocation
;a1234-d696;солдат;АДАЖІНІК;Ігор;Амангельдийович;male;2897219992;Vocation
;a1234-d696;солдат;КАПЛЕНКО;Любомир;Мірчевич;male;2755891677;Hospital
;a1234-d696;солдат;МИХАЙЛИШИН;Рустам;Даніельович;male;2801712537;Field
;a1234-d696;солдат;ГУМЕНЮК;Гліб;Дарійович;male;1500761929;Vocation
;a1234-d696;солдат;ОМЕЛИЧ;Тимур;Ількович;male;1772043162;Field
;a1234-d696;солдат;САРАПУУ;Гліб;Абдулфат огли;male;2263299448;Field
;a1234-d696;старший солдат;АВЕР'ЯНОВ;Мурад;Шихалійович;male;1356712389;Hospital
;a1234-d696;старший сержант;ГНАТЮК;Вʼячеслав;Нариманович;male;1848941983;Field
;a1234-d696;солдат;КОНОНЕНКО;Іхтіяр;Іларіонович;male;2368029183;Hospital
;a1234-d696;солдат;НАПРАСНИК;Кирило;Айигович;male;1366252537;Hospital
;a1234-d696;солдат;ШЕПЕЛЮК;Інокентій;Георгійович;male;1021000060;Field
;a1234-d696;солдат;ДЗЕРКАЛІЙ;Валентин;Наільович;male;2204274108;Hospital
;a1234-d696;старший солдат;ГОРДЕЙ;Омелян;Гарійович;male;2589928224;Vocation
;a1234-d696;солдат;РИБІН;Євген;Костнтинович;male;1861174708;Hospital
;a1234-d696;солдат;ДІДУК;Єгор;Вадимович;male;1171641746;Hospital
;a1234-d696;старший солдат;ГЛУЩУК;Василь-Сергій;Вікторович;male;2926501712;Hospital
;a1234-d696;старший солдат;ДУХОВНИКОВ;Ігнат;Степанович;male;2906506637;Field
;a1234-d696;молодший сержант;ДЖУГАН;Інал;Тофикович;male;2546881559;Field
;a1234-d696;молодший сержант;ГОЛЯШ;Іродіон;Нариманович;male;1974586713;Field
;a1234-d696;молодший сержант;МАЩУК;Марат;Рудольфович;male;1196591690;Field
;a1234-d696;солдат;АНДРУЩЕНКО;Геннадій;Миронович;male;2325884832;Hospital
;a1234-d696;солдат;ЄРМАКОВ;Дмитрій;Васильльович;male;2452278295;Field
;a1234-d696;молодший сержант;ОЛЕНЮК;Вячеслав;Тофикович;male;2888579942;Field
;a1234-d696;солдат;САЛІВОН;Дмитрій;Семенович;male;2065676174;Field
;a1234-d696;молодший сержант;ПІКАЛОВ;Шахін;Германович;male;2773062171;Field
;a1234-d696;старший сержант;ВАСИЛЬЧЕНКО;Аркадій;Іванович;male;2936898379;Hospital
;a1234-d696;солдат;СИВОХА;Дорін;Олександрович;male;2875886163;Field
;a1234-d696;старший солдат;БАТІГ;Елшан;Геннадійович;male;2977924176;Field
;a1234-d696;сержант;ЛУЧКО;Марк;Максимович;male;1101536299;Field
;a1234-d696;старший солдат;ЦЕБЕНКО;Андріан;Костнтинович;male;2477468040;Field
;a1234-d696;солдат;СЕКАЧ;Ілля;Васильльович;male;2287273500;Field
;a1234-d696;сержант;ДОЛІННИЙ;Дмитро;Франкович;male;2396730216;Field
;a1234-d696;сержант;КЕДА;Енвер;Мхайлович;male;2440495862;Field
;a1234-d696;сержант;МОСКОВЧЕНКО;Гуванч;Абдулфат огли;male;2976312327;Field
;a1234-d696;старший солдат;БЕНЕТ;Олександр;Сергійович;male;1984229215;Field
;a1234-d696;старший солдат;НЕЧАЙ;Ігор;Русланович;male;2576791893;Field
;a1234-d696;старший солдат;ПАНЧИШИН;Сорін;Романвич;male;2932751192;Hospital
;a1234-d696;старший солдат;ЛЯШЕНКО;Вʼячеслав;Антолійович;male;1538034772;Field
;a1234-d696;солдат;ХРІСТОФОР;Генадій;Антатолійович;male;1319559300;Hospital
;a1234-d696;солдат;ДОРОФІЙ;Сурен;Гаврилович;male;1780071396;Hospital
;a1234-d696;молодший сержант;АРУТУНЯН;Андріан;Нуманжонович;male;2056829816;Field
;a1234-d696;старший солдат;ЧОРНОМОРЕЦЬ;Гліб;Антолійович;male;1643682845;Hospital
;a1234-d696;солдат;КАРНАУХОВ;Маіл;Сариєвич;male;2296568722;Field
;a1234-d696;старший солдат;МУСІЄНКО;Валерій;Наільович;male;1845241503;Hospital
;a1234-d696;солдат;МОВНАР;Гуванч;Абдулфат огли;male;1149357249;Field
;a1234-d696;старший солдат;ЗОЛОТАРЬОВ;Олексій;Єгорович;male;2637636087;Hospital
;a1234-d696;солдат;БРУГЕР;Ігор;Янович;male;2308152099;Hospital
;a1234-d696;старший солдат;ПАНФІЛОВ;Маіл;Радувич;male;2241904286;Hospital
;a1234-d696;солдат;БОКОВИЙ;Костянтин;Артурович;male;1933187039;Vocation
;a1234-d696;сержант;ІСОПЕНКО;Ілля;Степанович;male;2444728646;Hospital
;a1234-d696;сержант;СЛОМІНСЬКИЙ;Любомир;Орестович;male;1909143992;Hospital
;a1234-d696;солдат;ГОРБЕНКО;Валентин;Маргутович;male;1115141684;Hospital
;a1234-d696;молодший сержант;ДЕРЕВЯНКО;Марат;Івнович;male;1164312653;Hospital
;a1234-d696;сержант;ЛЕСЬКО;Єгор;Борисович;male;1917340115;Field
;a1234-d696;солдат;ГЕТЬМАНСЬКИЙ;Лазар;Гарійович;male;1925396724;Field
;a1234-d696;старший солдат;БЕРУК;Нікіта;Володимирович;male;1717793111;Field
;a1234-d696;солдат;ЛАДИК;Аркадій;Фарідович;male;1933545814;Field
;a1234-d696;солдат;БРОДОВСЬКИЙ;Расул;Романович;male;1714112251;Vocation
;a1234-d696;солдат;РЕБРІЙ;Павло;Айигович;male;2764678382;Hospital
;a1234-d696;солдат;КАЛИНІВ;Федор;Аркадійович;male;2435827429;Field
;a1234-d696;солдат;ВАСІЛЬЄВ;Олександр;Вікентійович;male;1051505855;Hospital
;a1234-d696;головний сержант;МОНЗУЛЬ;Лазар;Михйлович;male;1127592854;Hospital
;a1234-d696;головний сержант;КОВАЛЬОВ;Інал;Родіонович;male;1677958278;Hospital
;a1234-d696;солдат;ПРОХОРЧУК;Євгеній;Нариманович;male;2984227239;Hospital
;a1234-d696;сержант;САЛГАНЮК;Іродіон;Дарійович;male;2144617747;Field
;a1234-d696;штаб-сержант;НАТРУСНИЙ;Мурат;Станіславович;male;1918556828;Field
;a1234-d696;молодший сержант;МУШИК;Руслан;Вікентійович;male;2074168777;Field
;a1234-d696;старший солдат;КОРОБКА;Георгій;Ісабал огли;male;2335150010;Field
;a1234-d696;старший солдат;ЮРЧАК;Генадій;Намігович;male;1200010213;Hospital
;a1234-d696;солдат;СИДОРЕНКО;Аркадій;Володимирвич;male;1218473645;Hospital
;a1234-d696;старший солдат;ЧУЄНКО;Георгій;Леонідович;male;2733435432;Hospital
;a1234-d696;солдат;ВОЛОЩУК;Арнольд;Шихалійович;male;1557236925;Field
;a1234-d696;старший солдат;СКРИПНИК;Назарій;Львович;male;2842253678;Vocation
;a1234-d696;солдат;СУШИНСЬКИЙ;Федор;Йосифович;male;1085879445;Field
;a1234-d696;сержант;ГУСАК;Мірча;Маргутович;male;2448398912;Field
;a1234-d696;старший солдат;БАРТКІВ;Василь-Сергій;Адамович;male;1344340589;Field
;a1234-d696;старший солдат;КАШУБА;Богдан;Мар'янович;male;1771540461;Field
;a1234-d696;молодший сержант;ДОЛЯ;Кирило;Йосифович;male;1149661572;Hospital
;a1234-d696;сержант;ПУШ;Андій;Петрович;male;2216910559;Field
;a1234-d696;солдат;БОБИРЬ;Інал;Юсуфович;male;2443960194;Hospital
;a1234-d696;головний сержант;ШНЕЙДМІЛЛЕР;Герман;Бандали огли;male;2096691674;Hospital
;a1234-d696;молодший сержант;ГРІНЧУК;Ігор;Сергійович;male;2890642266;Field
;a1234-d696;солдат;КОВАЛЕВСЬКИЙ;Юрій;Євгенович;male;2821719699;Field
;a1234-d696;старший солдат;ЗАХАРЧЕНКО;Кирило;Євстахійович;male;2454965833;Field
;a1234-d696;солдат;ІВАНЧЕНКО;Сурен;Денисович;male;1302995181;Fugitive
;a1234-d696;молодший сержант;КУКУРУДЗА;Богдан;Арсенійович;male;1660200130;Hospital
;a1234-d696;солдат;ЄРМОЩЕНКОВ;Даніїл;Афанасійович;male;2363115313;Fugitive
;a1234-d696;солдат;ЧОРНУХА;Михайло-Юрій;Ількович;male;1829360207;Fugitive
;a1234-d696;солдат;НИЧИПОРОВ;Федор;Маркович;male;1160127557;Fugitive
;a1234-d696;солдат;ПАРШКО;Арнольд;Тофикович;male;2873570894;Fugitive
;a1234-d696;солдат;СОЛОГУБ;Кирило;В'ячеславович;male;2571343174;Vocation
;a1234-d696;старший солдат;ГЛУХОВСЬКИЙ;Дамір;Володимирович;male;2539850637;Hospital
;a1234-d696;головний сержант;БАРАБАШ;Арнольд;Ростиславович;male;1903745367;Hospital
;a1234-d696;старший солдат;МІРОНОВ;Любомир;Тимофійович;male;2583653351;Field
;a1234-d696;молодший сержант;БЕЗЗУБЕНКО;Сергій;Маркович;male;2946128647;Field
;a1234-d696;солдат;БОЧАРОВ;Святослав;Зенонович;male;2097804083;Field
;a1234-d696;старший солдат;СИТНИК;Ростислав;Максимович;male;2550480289;Vocation
;a1234-d696;солдат;КАЛИНІВ;Павло;Вадимович;male;2820922520;Fugitive
;a1234-d696;солдат;БЕРУК;Олексій;Геннадійович;male;1326189479;Fugitive
;a1234-d696;солдат;ЧОВІК;Прокоп;Фірудінович;male;2439443423;Vocation
;a1234-d696;солдат;ЦВЄТКОВ;Даніїл;Валерійович;male;2785622514;Hospital
;a1234-d696;солдат;ТАРАНЕНКО;Андрій;Віленович;male;1435525989;Vocation
;a1234-d696;молодший сержант;ГОРИН;Мурад;Бандали огли;male;2299981701;Field
;a1234-d696;солдат;КАСЬЯН;Енвер;Віталійович;male;2036853591;Hospital
;a1234-d696;солдат;ЄМЕЦЬ;Мурад;Фарідович;male;1008151656;Field
;a1234-d696;молодший сержант;ЯКОВІНІЧ;Андріан;Абдулфат огли;male;1089805382;Vocation
;a1234-d696;солдат;КОРНЄВ;Марк;Русланович;male;2707228193;Field
;a1234-d696;старший сержант;САБАДАШ;Семен;Віталійович;male;2618362771;Hospital
;a1234-d696;старший сержант;КОШЕВИЙ;Тофік;Віленович;male;1925677360;Hospital
;a1234-d696;солдат;СВІДЕРСЬКИЙ;Ян;Тимофійович;male;1924201978;Hospital
;a1234-d696;солдат;ВЕРЬОВКА;Зайір;Миронович;male;1667951871;Field
;a1234-d696;солдат;КОЗИРЕНКО;Рустам;Вілінович;male;2148100145;Field
;a1234-d696;солдат;ПЕЛЕПЕЦ;Кузьма;Львович;male;2562427780;Field
;a1234-d696;солдат;БУЛГАКОВ;Федір;Миронович;male;2223764436;Vocation
;a1234-d696;солдат;ЩЕРБАКОВ;Вʼячеслав;Радувич;male;1059544026;Hospital
;a1234-d696;старший сержант;КУБАЙ;Семен;Вілінович;male;2953296532;Hospital
;a1234-d696;солдат;ШУЛІКОВ;Віктор;Йосипович;male;1627418771;Vocation
;a1234-d696;солдат;ПІШКО;Вячеслав;Мерабович;male;1767990119;Field
;a1234-d696;солдат;ЧАЛЕНКО;Степан;Станіславович;male;2379754744;Vocation
;a1234-d696;солдат;ФІЛІПЧУК;Олександр;Мирославович;male;2287170795;Field
;a1234-d696;солдат;ТИСЯЧНИЙ;Альберт;Романович;male;2913543230;Vocation
;a1234-d696;солдат;ТОНКОШКУР;Владислав;Янович;male;1408687671;Vocation
;a1234-d696;сержант;РЕБРІЙ;Геннадій;Борисович;male;2067323970;Vocation
;a1234-d696;солдат;ТИЩУК;Іван;Юліанович;male;2127737392;Hospital
;a1234-d696;солдат;СУТОРМІН;Роланд;Болеславович;male;2800022276;Vocation
;a1234-d696;солдат;КОЗЬМЕНКО;Елшан;Антолійович;male;1408519584;Hospital
;a1234-d696;солдат;ОГОЛЬ;Тофік;Святославович;male;2495669311;Vocation
;a1234-d696;солдат;САМУСЬЄВ;Ілля;Горхмазович;male;2852019484;Hospital
;a1234-d696;сержант;СУРГАЙ;Григорій;Олексндрович;male;2649838764;Vocation
;a1234-d696;солдат;ВАКУЛЕНКО;Гуванч;Нариманович;male;2429487896;Field
;a1234-d696;солдат;ЛИСИЙ;Олег;Тарієлович;male;2725927922;Hospital
;a1234-d696;солдат;ФІЛІПОВИЧ;Роланд;Едуардович;male;2406346358;Hospital
;a1234-d696;старший солдат;ПЕТРЯКОВ;Артур;Азатович;male;2962285395;Field
;a1234-d696;старший солдат;ШПАЧИНСЬКИЙ;Коста;Чариєвич;male;2282990667;Hospital
;a1234-d696;солдат;ДОБРІЙ;Владислав;Айигович;male;2918851824;Field
;a1234-d696;солдат;ШАРАПА;Рустам;Антолійович;male;2687701098;Field
;a1234-d696;солдат;РОГОЖИН;Герман;Абдулфат огли;male;1680588577;Hospital
;a1234-d696;солдат;ТІТОВ;Михайло-Мар'ян;Нариманович;male;2529364152;Hospital
;a1234-d696;солдат;КІЛІХЕВИЧ;Руслан;Ількович;male;2516580479;Hospital
;a1234-d696;солдат;КОЛМИКОВ;Аркадій;Азерович;male;2485373284;Field
;a1234-d696;солдат;ГАЙДАМАКА;Семен;Мефодійович;male;1752099567;Hospital
