id,job_id/id,rank_id/id,last_name,first_name,middle_name,callsign,gender,identification_id,mobile_phone,birthday
2141442099,military_job.a1234-j3118,military_rank.rank_30,Лисенко,Богдан,Адальбертович,Лісовий,male,2141442099,067 664 5576,1978-06-25
1983045786,military_job.a1234-j3119,military_rank.rank_70,Литвин,Зайір,Нуманжонович,Левада,male,1983045786,050 642 5297,1977-01-29
1308417685,military_job.a1234-j3120,military_rank.rank_100,Михайленко,Умар,Ілкович,Слава,male,1308417685,067 276 5338,1980-10-07
1541663241,military_job.a1234-j3121,military_rank.rank_30,Литвин,Даніїл,Едуардович,Ластівка,male,1541663241,067 299 7380,1979-02-15
2220281831,military_job.a1234-j3122,military_rank.rank_30,Корнієнко,Євгеній,Мирославович,Княгиня,male,2220281831,050 800 9578,1978-10-26
2151929508,military_job.a1234-j3123,military_rank.rank_70,Максимчук,Сурен,Радувич,Сонячний,male,2151929508,066 879 2247,1979-07-07
1741937502,military_job.a1234-j3124,military_rank.rank_30,Павлюк,Арсен,Микитович,Хорунжий,male,1741937502,067 440 1943,1991-07-23
1632021821,military_job.a1234-j3125,military_rank.rank_50,Лисенко,Інал,Адамович,Підпоручик,male,1632021821,067 280 5862,1986-09-01
2335701039,military_job.a1234-j3126,military_rank.rank_30,Мироненко,Дмитрій,Іванович,Сивий,male,2335701039,067 457 5684,1996-05-08
1097246760,military_job.a1234-j3127,military_rank.rank_30,Михальчук,Андріан,Резович,Лісник,male,1097246760,050 978 2270,1986-10-28
2908598945,military_job.a1234-j3128,military_rank.rank_100,Литвиненко,Іван,Вілінович,Мечник,male,2908598945,066 109 2725,1978-11-01
1313727299,military_job.a1234-j3129,military_rank.rank_80,Білецький,Роланд,Львович,Відданець,male,1313727299,050 664 7167,1978-10-04
2444504679,military_job.a1234-j3130,military_rank.rank_30,Литвин,Антон,Мхайлович,Підпоручик,male,2444504679,063 446 6843,1987-05-02
1052560115,military_job.a1234-j3130,military_rank.rank_30,Литвин,Василь-Сергій,Данеїлович,Князь,male,1052560115,066 101 0278,1993-07-10
1637973959,military_job.a1234-j3132,military_rank.rank_30,Мельник,Герман,Ярославович,Сонячний,male,1637973959,063 666 3662,1993-12-26
1775539739,military_job.a1234-j3133,military_rank.rank_90,Журавель,Єгор,Тарієлович,Дружинник,male,1775539739,067 233 3443,1998-06-25
1103236938,military_job.a1234-j3134,military_rank.rank_30,Лисенко,Дмитрій,Йосифович,Лісовий,male,1103236938,066 622 7140,1987-11-08
1361622818,military_job.a1234-j3134,military_rank.rank_30,Іваненко,Мар'ян,Володимирович,Жовтень,male,1361622818,050 464 4712,1995-02-04
1479586742,military_job.a1234-j3136,military_rank.rank_80,Костюк,Мирослав,Гочайович,Княгиня,male,1479586742,050 243 1767,1999-12-10
1696697542,military_job.a1234-j3137,military_rank.rank_80,Мельничук,Захар,Опанасович,Козак,male,1696697542,066 657 5638,1997-01-25
1440415177,military_job.a1234-j3139,military_rank.rank_30,Гончар,Кузьма,Геннадійович,Пластун,male,1440415177,063 180 6647,1975-01-29
2580838297,military_job.a1234-j3139,military_rank.rank_30,Мироненко,Степан,Степанович,Чорнобривець,male,2580838297,066 915 8864,1975-02-13
1852137209,military_job.a1234-j3141,military_rank.rank_30,Гриценко,Шахін,Володимирович,Чорнобривець,male,1852137209,066 190 1496,1976-09-04
1199635706,military_job.a1234-j3142,military_rank.rank_30,Гончаров,Віталій,Ігоревич,Лев,male,1199635706,063 979 2728,1976-06-28
2759733929,military_job.a1234-j3143,military_rank.rank_30,Максимчук,Захар,Михайлович,Похмілля,male,2759733929,066 368 7170,1996-03-01
1381223597,military_job.a1234-j3144,military_rank.rank_110,Мироненко,Владислав,Вікторович,Лунь,male,1381223597,050 432 3918,1985-01-23
2625019988,military_job.a1234-j3145,military_rank.rank_90,Максимчук,Ростислав,Онуфрійович,Сокіл-стрілець,male,2625019988,050 532 7865,1976-10-28
1525393453,military_job.a1234-j3146,military_rank.rank_50,Колесник,Семен,Рафік,Гайдамак,male,1525393453,066 526 2172,1985-08-22
1693273320,military_job.a1234-j3147,military_rank.rank_30,Лисак,Нікіта,Шефкетович,Лісник,male,1693273320,066 223 5530,1977-06-25
1515694607,military_job.a1234-j3147,military_rank.rank_30,Гончар,Іван,Сергійович,Верховий,male,1515694607,066 685 9783,1999-04-13
1959725773,military_job.a1234-j3150,military_rank.rank_70,Костенко,Іслам,Владиславович,Радник,male,1959725773,067 212 1025,1976-03-01
2250442799,military_job.a1234-j3151,military_rank.rank_30,Марченко,Іродіон,Мухтаралійович,Барвінок,male,2250442799,063 357 4817,1998-07-12
2715756243,military_job.a1234-j3152,military_rank.rank_30,Горбач,Дорін,Фірудінович,Очерет,male,2715756243,063 867 4885,1997-11-01
2199518608,military_job.a1234-j3153,military_rank.rank_110,Карпович,Яків,Гінязович,Лелека,male,2199518608,050 991 0151,1978-02-01
1520784790,military_job.a1234-j3154,military_rank.rank_50,Грицюк,Станіслав,Арсенійович,Слобода,male,1520784790,066 190 2585,1985-07-12
1918252744,military_job.a1234-j3156,military_rank.rank_30,Мельник,Елшан,Георгійович,Гуртовий,male,1918252744,066 320 8288,1994-04-09
1379715293,military_job.a1234-j3158,military_rank.rank_30,Литвин,Захар,Едуардович,Дніпро,male,1379715293,050 487 4200,1998-09-22
2148349855,military_job.a1234-j3159,military_rank.rank_80,Яковенко,Едуард,Веніамінович,Північний,male,2148349855,067 361 2297,1998-10-07
2427403729,military_job.a1234-j3160,military_rank.rank_70,Мироненко,Валентин,Віленович,Північний,male,2427403729,066 598 2589,1979-03-17
2108462812,military_job.a1234-j3161,military_rank.rank_50,Ткаченко,Назарій,Тахірович,Захисник,male,2108462812,063 546 8491,1983-04-22
1805307015,military_job.a1234-j3162,military_rank.rank_50,Максимчук,Георгій,Ігоревич,Князь,male,1805307015,050 202 0371,1979-11-02
2451039869,military_job.a1234-j3163,military_rank.rank_30,Гриценко,Анатолій,Тарасович,Перун,male,2451039869,066 795 8519,1998-09-30
1073678942,military_job.a1234-j3164,military_rank.rank_70,Лисенко,Елшан,Любомирович,Чорновол,male,1073678942,066 328 1496,1981-04-07
1469403114,military_job.a1234-j3167,military_rank.rank_30,Лисиченко,Василь,Фірудінович,Гуртовий,male,1469403114,050 201 8111,1994-07-01
1808819112,military_job.a1234-j3168,military_rank.rank_30,Мироненко,Вʼячеслав,Родіонович,Жар-птиця,male,1808819112,066 175 1602,1995-11-21
2714173625,military_job.a1234-j3169,military_rank.rank_100,Михайльчук,Остап,Мхайлович,Підпоручик,male,2714173625,067 423 5352,1978-06-02
2446785040,military_job.a1234-j3170,military_rank.rank_70,Мельник,Владислав,Богданович,Славута,male,2446785040,066 573 6496,1996-10-25
1824922641,military_job.a1234-j3171,military_rank.rank_50,Жук,Радіон,Геннадійович,Кобзар,male,1824922641,063 796 9138,1992-08-05
1717374425,military_job.a1234-j3171,military_rank.rank_50,Білоус,Енвер,Янович,Північний,male,1717374425,067 458 5084,1976-12-28
2762383724,military_job.a1234-j3173,military_rank.rank_30,Гриценко,Альберт,Даніельович,Полянський,male,2762383724,067 579 9341,1999-03-22
1732272377,military_job.a1234-j3174,military_rank.rank_30,Гриценко,Дорін,Данилович,Лісник,male,1732272377,066 141 0931,1991-04-17
2490566179,military_job.a1234-j3174,military_rank.rank_30,Литвин,Олексій,Вячеславович,Хмара,male,2490566179,063 880 4109,1989-03-02
2458440294,military_job.a1234-j3174,military_rank.rank_30,Литвин,Павло,Іванович,Могутній,male,2458440294,050 568 7787,1985-10-29
1841457435,military_job.a1234-j3178,military_rank.rank_50,Михайльчук,Арнольд,Фролович,Лев,male,1841457435,063 452 7989,1992-06-21
1024999916,military_job.a1234-j3178,military_rank.rank_40,Карпенко,Дамір,Нариманович,Горлиця,male,1024999916,063 600 7411,1987-11-13
1996970074,military_job.a1234-j3178,military_rank.rank_30,Лисенко,Остап,Олегович,Лісовий,male,1996970074,050 846 8325,1986-06-25
2760999092,military_job.a1234-j3181,military_rank.rank_30,Поліщук,Валерій,Фарідович,Дід,male,2760999092,066 452 5036,1986-05-31
2544929314,military_job.a1234-j3181,military_rank.rank_30,Лисенко,Забар,Віталійович,Степан,male,2544929314,063 826 6269,1975-04-08
1433071649,military_job.a1234-j3181,military_rank.rank_30,Максимчук,Вячеслав,Тимофійович,Підпоручик,male,1433071649,063 168 6566,1994-02-15
2390456555,military_job.a1234-j3181,military_rank.rank_30,Михайленко,Антон,Григорович,Сивий,male,2390456555,067 750 9320,1977-05-02
1957461211,military_job.a1234-j3185,military_rank.rank_90,Ковальенко,Вʼячеслав,Ростиславович,Гайдамак,male,1957461211,067 309 1289,1992-10-22
2656069731,military_job.a1234-j3186,military_rank.rank_30,Максимчук,Артем,Ігоревич,Перлина,male,2656069731,066 789 4492,1996-09-25
1593529175,military_job.a1234-j3186,military_rank.rank_30,Корнієнко,Омелян,Едуардович,Княгиня,male,1593529175,050 575 3689,1984-01-24
2266064944,military_job.a1234-j3186,military_rank.rank_40,Яремчук,Назарій,Горхмазович,Дід,male,2266064944,067 784 1022,1976-02-21
2864610391,military_job.a1234-j3189,military_rank.rank_30,Кобзар,Лазар,Романович,Сагайдачний,male,2864610391,050 466 2014,1996-04-05
1104213867,military_job.a1234-j3189,military_rank.rank_30,Михайленко,Данило,Маратович,Червоний,male,1104213867,050 487 7987,1982-09-25
2314214681,military_job.a1234-j3189,military_rank.rank_30,Литвин,Владилен,Маркович,Чумацький,male,2314214681,066 999 9078,1995-01-29
1761537637,military_job.a1234-j3189,military_rank.rank_30,Лисенко,Артем,Чариєвич,Шаблія,male,1761537637,067 554 1074,1990-10-17
2729603592,military_job.a1234-j3193,military_rank.rank_150,Журавель,Євгеній,Сариєвич,Вогонь,male,2729603592,067 331 8767,1984-09-01
1199467866,military_job.a1234-j3194,military_rank.rank_150,Левченко,Ян,Остапович,Сокіл-літун,male,1199467866,067 291 9221,1986-09-18
2527100717,military_job.a1234-j3198,military_rank.rank_70,Мироненко,Максим,Львович,Вербовий,male,2527100717,067 917 6180,1975-10-08
2927007236,military_job.a1234-j3199,military_rank.rank_30,Мельник,Маіл,Михайлович,Сивий,male,2927007236,063 509 4982,1976-11-27
1177888558,military_job.a1234-j3202,military_rank.rank_70,Гриценко,Павло,Тихонович,Княгиня,male,1177888558,063 624 5122,1991-04-20
1474794765,military_job.a1234-j3203,military_rank.rank_50,Литвиненко,Іван,Яремович,Підпоручик,male,1474794765,063 296 2964,1976-05-17
2185338035,military_job.a1234-j3204,military_rank.rank_50,Лисенко,Федот,Станіславович,Дембель,male,2185338035,063 664 7314,1993-04-14
1994731350,military_job.a1234-j3204,military_rank.rank_30,Волошин,Геннадій,Резович,Підпоручик,male,1994731350,066 513 5538,1982-02-25
2818633047,military_job.a1234-j3204,military_rank.rank_50,Чорновіл,Мікаель,Сергійович,Гречанка,male,2818633047,067 657 0420,1977-12-05
1867666372,military_job.a1234-j3204,military_rank.rank_30,Максимчук,Данил,Шихалійович,Мечник,male,1867666372,067 300 6018,1988-06-18
1747310333,military_job.a1234-j3204,military_rank.rank_30,Лисенко,Мірча,Тарасович,Дембель,male,1747310333,063 309 8230,1988-04-22
2491334358,military_job.a1234-j3204,military_rank.rank_30,Петренко,Юрій,Резович,Жовтень,male,2491334358,063 558 6047,1990-09-17
2387569538,military_job.a1234-j3204,military_rank.rank_30,Мироненко,Станіслав,Анатолійович,Очерет,male,2387569538,050 454 1980,1978-06-21
1402038100,military_job.a1234-j3204,military_rank.rank_30,Литвиненко,Олександр,Ількович,Гайдамак,male,1402038100,050 982 8844,1988-11-25
1690013427,military_job.a1234-j3212,military_rank.rank_70,Лисенко,Михайло,Арсенійович,Барвінок,male,1690013427,050 167 4009,1985-04-04
1744595256,military_job.a1234-j3213,military_rank.rank_30,Пінчук,Дмитро,Фірудінович,Галицький,male,1744595256,050 268 6897,1998-08-21
2257738777,military_job.a1234-j3214,military_rank.rank_50,Гриценко,Михайло-Юрій,Олексндрович,Верба,male,2257738777,066 322 9317,1993-11-28
2993749430,military_job.a1234-j3214,military_rank.rank_50,Дмитренко,Інокентій,Дарійович,Тінь,male,2993749430,066 200 5853,1985-02-15
1469335518,military_job.a1234-j3214,military_rank.rank_30,Романенко,Альберт,Любомирович,Подолянин,male,1469335518,063 582 6804,1989-06-19
2904031980,military_job.a1234-j3214,military_rank.rank_30,Гриценко,Федор,Гінязович,Слава,male,2904031980,066 952 2802,1979-07-16
2335724115,military_job.a1234-j3214,military_rank.rank_30,Литвиненко,Омелян,Миронович,Вогонь,male,2335724115,067 613 5328,1981-01-07
1524668985,military_job.a1234-j3214,military_rank.rank_30,Михайленко,Вʼячеслав,Єгорович,Легіонер,male,1524668985,063 407 3086,1977-05-10
2001485071,military_job.a1234-j3214,military_rank.rank_30,Литвиненко,Орест,Фарідович,Лісовий,male,2001485071,066 173 0747,1978-03-31
1285007967,military_job.a1234-j3221,military_rank.rank_70,Лисенко,Святослав,Миколайович,Сонце,male,1285007967,063 672 4823,1994-12-23
2160322471,military_job.a1234-j3222,military_rank.rank_50,Лисенко,Тимофій,Гаврилович,Слава,male,2160322471,067 533 5695,1996-05-03
2809226666,military_job.a1234-j3223,military_rank.rank_50,Литвин,Яків,Любомирович,Воїн,male,2809226666,050 708 0507,1978-05-08
1171433833,military_job.a1234-j3223,military_rank.rank_30,Лисенко,Микола,Федорович,Верховод,male,1171433833,050 812 8855,1988-12-31
2577432995,military_job.a1234-j3223,military_rank.rank_30,Мироненко,Яків,Павлович,Слава,male,2577432995,050 367 3820,1996-03-06
2845738011,military_job.a1234-j3223,military_rank.rank_30,Воробйов,Дмитрій,Германович,Вернигора,male,2845738011,067 990 5492,1989-08-09
2859643896,military_job.a1234-j3223,military_rank.rank_30,Яремчук,Мирослав,Вадимович,Сокіл-стрілець,male,2859643896,063 405 1808,1994-03-12
2264240077,military_job.a1234-j3223,military_rank.rank_30,Левченко,Станіслав,Даніельович,Відданець,male,2264240077,050 994 0387,1999-06-09
2068480788,military_job.a1234-j3230,military_rank.rank_110,Гаврилюк,Георгій,Махмутович,Черемош,male,2068480788,067 606 8868,1994-12-30
2717653311,military_job.a1234-j3231,military_rank.rank_70,Романенко,Юрій,Георгійович,Лісник,male,2717653311,067 459 5575,1976-07-06
2792549310,military_job.a1234-j3232,military_rank.rank_70,Литвиненко,Кузьма,Тофикович,Старшина,male,2792549310,063 110 6515,1993-12-01
1323844285,military_job.a1234-j3233,military_rank.rank_30,Шаповал,Семен,Миколайович,Верба,male,1323844285,067 674 7079,1977-11-12
1164699378,military_job.a1234-j3234,military_rank.rank_30,Гриценко,Юрій,Чеславович,Ластівка,male,1164699378,063 648 8553,1987-09-02
2189617857,military_job.a1234-j3234,military_rank.rank_30,Мироненко,Володимир,Афанасійович,Дуб,male,2189617857,066 245 1222,1975-08-09
1507858529,military_job.a1234-j3237,military_rank.rank_50,Лісовий,Лазар,Фролович,Соколянський,male,1507858529,066 991 1263,1985-03-25
2366445778,military_job.a1234-j3238,military_rank.rank_50,Лисенко,Станіслав,Денисович,Полісся,male,2366445778,066 983 0818,1996-12-25
2739178634,military_job.a1234-j3239,military_rank.rank_30,Михайльчук,Денис,Валерійович,Червоний,male,2739178634,066 908 8590,1986-11-01
2947669068,military_job.a1234-j3240,military_rank.rank_30,Ткачук,Шахін,Любомирович,Перун,male,2947669068,067 508 3153,1999-10-15
2363151818,military_job.a1234-j3240,military_rank.rank_30,Яценко,Костянтин,Опанасович,Мечник,male,2363151818,067 852 3960,1980-05-30
2793463169,military_job.a1234-j3240,military_rank.rank_30,Мельников,Іслам,Вячеславович,Портос,male,2793463169,050 490 1621,1987-05-28
1250397373,military_job.a1234-j3240,military_rank.rank_30,Мельник,Назарій,Азерович,Сонячний,male,1250397373,066 245 8605,1994-09-27
1295244677,military_job.a1234-j3240,military_rank.rank_30,Поліщук,Володимир,Йосипович,Лев,male,1295244677,050 423 1673,1979-10-09
2337702096,military_job.a1234-j3240,military_rank.rank_30,Левченко,Максим,Йосифович,Славута,male,2337702096,066 858 2721,1991-01-15
1230471325,military_job.a1234-j3240,military_rank.rank_50,Лисенко,Тимур,Зіновійович,Чумацький,male,1230471325,066 377 2485,1981-05-29
1213801349,military_job.a1234-j3248,military_rank.rank_30,Мельник,Степан,Йосифович,Беркут,male,1213801349,066 852 4789,1975-06-27
1727231296,military_job.a1234-j3249,military_rank.rank_30,Черненко,Іван,Олегович,Княгиня,male,1727231296,066 454 8739,1988-12-17
1023336210,military_job.a1234-j3251,military_rank.rank_30,Горбач,Інал,Нуманжонович,Сонце,male,1023336210,063 880 6683,1996-08-27
1012367384,military_job.a1234-j3254,military_rank.rank_160,Яковенко,Віктор,Тимофійович,Лісник,male,1012367384,066 632 4483,1979-08-27
2400097671,military_job.a1234-j3257,military_rank.rank_120,Литвиненко,Владислав,Святославович,Верховий,male,2400097671,066 174 5282,1985-01-29
1318230799,military_job.a1234-j3258,military_rank.rank_110,Литвиненко,Василь,Зайірович,Сивий,male,1318230799,050 401 1686,1999-05-03
2648994891,military_job.a1234-j3260,military_rank.rank_90,Максимчук,Станіслав,Леонідович,Карпати,male,2648994891,066 447 1914,1977-09-14
1505382606,military_job.a1234-j3261,military_rank.rank_90,Левченко,Ян,Гочайович,Явір,male,1505382606,066 984 7500,1999-03-25
2097406997,military_job.a1234-j3262,military_rank.rank_90,Литвиненко,Марк,Нуманжонович,Слава,male,2097406997,067 548 2470,1991-03-15
1622111359,military_job.a1234-j3263,military_rank.rank_50,Марчук,Микита,Юрійович,Дикий,male,1622111359,066 720 1179,1990-04-28
1228006645,military_job.a1234-j3264,military_rank.rank_50,Литвиненко,Сергій,Фролович,Лелека,male,1228006645,066 684 4187,1975-12-01
2496499825,military_job.a1234-j3264,military_rank.rank_50,Литвиненко,Кирил,Євгенійович,Дід,male,2496499825,066 738 0083,1985-11-19
2186113329,military_job.a1234-j3264,military_rank.rank_30,Левченко,Кирил,Мирославович,Лелека,male,2186113329,066 368 5855,1995-12-29
2074024499,military_job.a1234-j3264,military_rank.rank_50,Павленко,Іхтіяр,Михайлович,Дід,male,2074024499,066 788 0839,1995-04-18
2488305410,military_job.a1234-j3264,military_rank.rank_50,Максимчук,Інокентій,Романвич,Левада,male,2488305410,063 498 4171,1986-02-25
2650041709,military_job.a1234-j3264,military_rank.rank_40,Литвиненко,Михайло-Мар'ян,Мхайлович,Сокіл-літун,male,2650041709,067 615 3179,1976-03-08
2163598818,military_job.a1234-j3264,military_rank.rank_30,Максимчук,Веніамін,Франкович,Княгиня,male,2163598818,050 547 5580,1988-04-28
2977870848,military_job.a1234-j3271,military_rank.rank_30,Григорович,Лазар,Вячеславович,Явір,male,2977870848,050 965 3339,1994-02-01
1366317675,military_job.a1234-j3272,military_rank.rank_90,Лисенко,Мірча,Зенонович,Сонце,male,1366317675,050 534 6825,1988-03-07
2569038139,military_job.a1234-j3273,military_rank.rank_50,Гриценко,Олесь,Олександрович,Вернигора,male,2569038139,066 844 6230,1977-10-23
2763592967,military_job.a1234-j3273,military_rank.rank_30,Яковенко,Владислав,Петрович,Княгиня,male,2763592967,063 916 2494,1988-12-07
2254714824,military_job.a1234-j3273,military_rank.rank_30,Яремчук,Дмитро,Валентинович,Богдан,male,2254714824,066 170 5303,1993-05-30
2655835620,military_job.a1234-j3279,military_rank.rank_30,Максимчук,Сурен,Мхайлович,Козак,male,2655835620,066 768 5719,1977-11-09
2738229905,military_job.a1234-j3280,military_rank.rank_70,Яремчук,Максим,Романвич,Боровик,male,2738229905,067 537 2309,1988-12-14
1233650865,military_job.a1234-j3281,military_rank.rank_30,Мироненко,Євген,Нуманжонович,Княгиня,male,1233650865,067 468 2600,1981-06-14
1357148836,military_job.a1234-j3281,military_rank.rank_30,Литвиненко,Владилен,Гурамович,Ластівка,male,1357148836,063 357 1156,1986-12-16
2726753960,military_job.a1234-j3281,military_rank.rank_40,Гриценко,Данило,Шихалійович,Лелека,male,2726753960,050 694 6728,1994-10-30
2937532268,military_job.a1234-j3281,military_rank.rank_80,Горбач,Любомир,Вілінович,Жовтень,male,2937532268,066 268 7779,1986-07-29
1949351257,military_job.a1234-j3287,military_rank.rank_30,Лисенко,Остап,Петрович,Слава,male,1949351257,063 437 2301,1987-11-23
2861772386,military_job.a1234-j3288,military_rank.rank_120,Бондаренко,Леонід,Франкович,Княгиня,male,2861772386,067 217 5005,1976-02-22
1591401621,military_job.a1234-j3289,military_rank.rank_90,Максимчук,Умар,Артурович,Вернигора,male,1591401621,067 533 6839,1987-07-14
1615257198,military_job.a1234-j3291,military_rank.rank_30,Черновецький,Семен,Євгенійович,Лавр,male,1615257198,050 868 8318,1996-09-02
1128314223,military_job.a1234-j3292,military_rank.rank_30,Мироненко,Георгій,Опанасович,Страж,male,1128314223,063 421 9882,1980-12-06
2295682310,military_job.a1234-j3292,military_rank.rank_30,Литвин,Прокоп,Болеславович,Підпоручик,male,2295682310,066 230 9968,1991-04-29
1870655232,military_job.a1234-j3292,military_rank.rank_40,Мироненко,Кузьма,Еугінєюсович,Вогонь,male,1870655232,050 107 4460,1980-04-30
1835085671,military_job.a1234-j3292,military_rank.rank_30,Горбач,Веніамін,Нариманович,Слава,male,1835085671,067 766 8716,1996-12-07
1326943309,military_job.a1234-j3292,military_rank.rank_50,Мироненко,Олесь,Маргутович,Левко,male,1326943309,067 663 7792,1980-03-25
2582586750,military_job.a1234-j3292,military_rank.rank_30,Поліщук,Мар'ян,Намігович,Північний,male,2582586750,063 565 7059,1993-05-22
2555679014,military_job.a1234-j3298,military_rank.rank_80,Гриценко,Федір,Германович,Сокіл,male,2555679014,063 970 4231,1982-09-30
2509118191,military_job.a1234-j3300,military_rank.rank_50,Михайленко,Тимур,Якович,Мечник,male,2509118191,067 957 2023,1990-12-19
2261628886,military_job.a1234-j3300,military_rank.rank_30,Литвиненко,Святослав,Янович,Лісовий,male,2261628886,066 216 4429,1981-05-17
1936810035,military_job.a1234-j3300,military_rank.rank_50,Гриценко,Євгеній,Борисович,Княгиня,male,1936810035,067 948 3922,1990-06-26
2510075049,military_job.a1234-j3300,military_rank.rank_50,Яремчук,Олег,Ілліч,Буря,male,2510075049,067 785 5594,1991-11-02
2275723052,military_job.a1234-j3300,military_rank.rank_50,Лисенко,Яків,Романович,Сивий,male,2275723052,067 206 8557,1993-01-08
2312679394,military_job.a1234-j3305,military_rank.rank_90,Гончар,Захар,Гурамович,Козак,male,2312679394,067 403 8603,1977-02-04
1637926488,military_job.a1234-j3306,military_rank.rank_50,Корнійчук,Альберт,Рафік,Захисник,male,1637926488,067 824 0368,1977-12-14
2807443175,military_job.a1234-j3307,military_rank.rank_30,Михайльчук,Мірча,Еугінєюсович,Легіонер,male,2807443175,063 254 4215,1979-03-23
1424433618,military_job.a1234-j3307,military_rank.rank_30,Михайленко,Арнольд,Тофикович,Славута,male,1424433618,066 534 7454,1992-08-12
1523995293,military_job.a1234-j3307,military_rank.rank_30,Левченко,Забар,Євгенович,Підпоручик,male,1523995293,067 352 6216,1975-05-20
2888802674,military_job.a1234-j3307,military_rank.rank_30,Гончар,Анатолій,Рафік,Сокіл-прибічник,male,2888802674,063 679 0685,1979-08-07
1653239848,military_job.a1234-j3313,military_rank.rank_80,Горбач,Альберт,Фірудінович,Дубовий,male,1653239848,063 800 1210,1991-04-22
2619769553,military_job.a1234-j3314,military_rank.rank_50,Мироненко,Федот,Еркинович,Князь,male,2619769553,050 473 2887,1989-08-05
2451072974,military_job.a1234-j3315,military_rank.rank_30,Білецький,Олександр,Веніамінович,Лелека,male,2451072974,050 279 1490,1991-02-24
2778608160,military_job.a1234-j3315,military_rank.rank_30,Гришин,Веніамін,Ростиславович,Чумацький,male,2778608160,067 757 8974,1996-02-21
2525562902,military_job.a1234-j3315,military_rank.rank_30,Гриценко,Михайло,Джемалович,Жар-птиця,male,2525562902,066 316 2131,1991-02-06
2890491994,military_job.a1234-j3315,military_rank.rank_30,Лисенко,Андрій,Любомирович,Лев,male,2890491994,067 491 2072,1992-12-20
2301073920,military_job.a1234-j3315,military_rank.rank_30,Мироненко,Енвер,Тарієлович,Вихор,male,2301073920,050 265 8970,1998-06-27
2977913791,military_job.a1234-j3320,military_rank.rank_80,Лисенко,Даніїл,Вілінович,Барвінок,male,2977913791,050 977 8273,1985-11-27
2622078789,military_job.a1234-j3321,military_rank.rank_40,Литвин,Остап,Джемалович,Князь,male,2622078789,050 573 1652,1986-05-24
2248651433,military_job.a1234-j3322,military_rank.rank_30,Захаренко,Артем,Чариєвич,Вербовий,male,2248651433,066 831 6743,1979-03-30
2989286669,military_job.a1234-j3322,military_rank.rank_30,Литвин,Остап,Тофикович,Богдан,male,2989286669,067 558 6119,1977-07-24
2412563887,military_job.a1234-j3322,military_rank.rank_30,Мироненко,Рустам,Борисович,Північний,male,2412563887,066 220 5367,1991-05-27
1569410787,military_job.a1234-j3322,military_rank.rank_30,Литвиненко,Денис,Зайірович,Чумацький,male,1569410787,066 187 6283,1990-07-06
2957306545,military_job.a1234-j3322,military_rank.rank_30,Мельников,Андріан,Шефкетович,Сокіл-стрілець,male,2957306545,066 688 1869,1978-03-23
2732441464,military_job.a1234-j3328,military_rank.rank_30,Мельничук,Шахін,Тарасович,Сокіл-стрілець,male,2732441464,067 597 9559,1992-01-23
1833756366,military_job.a1234-j3329,military_rank.rank_30,Яремчук,Назарій,Львович,Слава,male,1833756366,063 836 0564,1994-12-19
2910959990,military_job.a1234-j3329,military_rank.rank_30,Лисенко,Зайір,Львович,Криворіг,male,2910959990,050 940 3523,1999-12-17
2505200824,military_job.a1234-j3329,military_rank.rank_30,Гриценко,Андрій,В'ячеславович,Перун,male,2505200824,063 157 3232,1993-08-05
2154434966,military_job.a1234-j3329,military_rank.rank_30,Мельничук,Остап,Фарідович,Дикий,male,2154434966,063 841 6071,1982-09-10
1773862869,military_job.a1234-j3329,military_rank.rank_30,Левченко,Святослав,Мхайлович,Вернигора,male,1773862869,050 387 2377,1975-07-18
1341949140,military_job.a1234-j3334,military_rank.rank_160,Мельничук,Ілля,Мірчевич,Підберезник,male,1341949140,063 993 7771,1994-02-07
2944568196,military_job.a1234-j3335,military_rank.rank_220,Михайльчук,Микита,Ілліч,Лісник,male,2944568196,066 886 6496,1990-01-02
1412281382,military_job.a1234-j3336,military_rank.rank_150,Савченко,Микола,Петрович,Сокіл,male,1412281382,063 217 0492,1977-04-05
1581144839,military_job.a1234-j3337,military_rank.rank_70,Лисенко,Ілля,Данеїлович,Криворіг,male,1581144839,063 380 2204,1975-07-12
2959141536,military_job.a1234-j3338,military_rank.rank_70,Лисенко,Шахін,Єгорович,Підпоручик,male,2959141536,063 939 0214,1985-07-11
2585062897,military_job.a1234-j3339,military_rank.rank_70,Харченко,Марат,Денисович,Страж,male,2585062897,066 926 1136,1994-01-18
1677803551,military_job.a1234-j3340,military_rank.rank_70,Панченко,Фірад,Юсуфович,Легіонер,male,1677803551,063 295 6038,1992-04-07
1663826334,military_job.a1234-j3341,military_rank.rank_150,Михайльчук,Микита,Мар'янович,Козак,male,1663826334,067 520 7015,1996-05-20
2067454822,military_job.a1234-j3342,military_rank.rank_30,Лисенко,Павло,Едуардович,Лісовий,male,2067454822,067 530 2911,1996-09-08
2054133104,military_job.a1234-j3344,military_rank.rank_30,Горбач,Мірча,Євгенійович,Перлина,male,2054133104,050 368 6989,1986-11-14
1023716186,military_job.a1234-j3345,military_rank.rank_30,Василенко,Георгій,Махмутович,Слава,male,1023716186,063 586 6730,1977-10-25
1610485237,military_job.a1234-j3346,military_rank.rank_30,Мельник,Станіслав,Григорійович,Вільний,male,1610485237,050 757 6069,1978-06-07
1584443690,military_job.a1234-j3346,military_rank.rank_50,Лисенко,Богдан,Ростиславович,Дружинник,male,1584443690,066 323 4337,1992-05-21
