id;job_id/id;department_id/id;rank;name;lastname;firstname;middlename;gender;identification_id;mobile_phone;state;birthday
2926288850;;a1234-d696;солдат;ФІЦ Данило Олегович;ФІЦ;Данило;Олегович;male;2926288850;+380673615044;Vocation;01.08.1976
1952901795;;a1234-d696;солдат;ПРИЙМА Владилен Зайірович;ПРИЙМА;Владилен;Зайірович;male;1952901795;+380676074261;Vocation;31.12.1979
1630916304;;a1234-d696;солдат;БОРИСОВ Альберт Аббуль;БОРИСОВ;Альберт;Аббуль;male;1630916304;+380635988153;Hospital;15.10.1976
1022241121;;a1234-d696;солдат;БЕВЗ Кузьма Леонідович;БЕВЗ;Кузьма;Леонідович;male;1022241121;+380506643003;Field;05.09.1987
2274476010;;a1234-d696;солдат;ДЕШЕВИХ Кирило Васильович;ДЕШЕВИХ;Кирило;Васильович;male;2274476010;+380507275190;Vocation;05.03.1986
2488581302;;a1234-d696;солдат;ДЕНИСОВ Мікаель Івнович;ДЕНИСОВ;Мікаель;Івнович;male;2488581302;+380506716043;Field;09.07.1987
1316831843;;a1234-d696;солдат;СТАТІВКА Артур Євгенійович;СТАТІВКА;Артур;Євгенійович;male;1316831843;+380638511511;Field;21.08.1983
1618287792;;a1234-d696;старший солдат;ЗАВАДЕЦЬКИЙ Ростислав Вікентійович;ЗАВАДЕЦЬКИЙ;Ростислав;Вікентійович;male;1618287792;+380508068379;Hospital;12.08.1988
2586599723;;a1234-d696;старший сержант;КОРОЛІВСЬКИЙ Артем Дмитрович;КОРОЛІВСЬКИЙ;Артем;Дмитрович;male;2586599723;+380501666274;Field;21.11.1995
2697041507;;a1234-d696;солдат;ЄРОМЕНКО Коста Леонідович;ЄРОМЕНКО;Коста;Леонідович;male;2697041507;+380663791616;Hospital;29.07.1981
2946762441;;a1234-d696;солдат;ВЕГЕРА Яків Тахірович;ВЕГЕРА;Яків;Тахірович;male;2946762441;+380678494931;Hospital;15.01.1976
1364804855;;a1234-d696;солдат;ГАЙДАЙ Вячеслав Вікторович;ГАЙДАЙ;Вячеслав;Вікторович;male;1364804855;+380503972007;Field;05.06.1985
1523309110;;a1234-d696;солдат;КІФЯК Василь Нариманович;КІФЯК;Василь;Нариманович;male;1523309110;+380677869900;Hospital;18.10.1979
2905307546;;a1234-d696;старший солдат;ЩЕРБИНА Сорін Романвич;ЩЕРБИНА;Сорін;Романвич;male;2905307546;+380666647684;Vocation;16.04.1988
1608866810;;a1234-d696;солдат;СІРЕНКО Дмитро Романович;СІРЕНКО;Дмитро;Романович;male;1608866810;+380634239380;Hospital;04.02.1994
2291151698;;a1234-d696;солдат;НАВРОЦЬКИЙ Святослав Олегович;НАВРОЦЬКИЙ;Святослав;Олегович;male;2291151698;+380505609179;Hospital;09.12.1985
1208062282;;a1234-d696;старший солдат;СТОЯНОВ Ян Вадимович;СТОЯНОВ;Ян;Вадимович;male;1208062282;+380639515375;Hospital;26.10.1975
1394633843;;a1234-d696;старший солдат;МОЛЧАНОВ Данил Даніельович;МОЛЧАНОВ;Данил;Даніельович;male;1394633843;+380665898900;Field;19.07.1990
2336074835;;a1234-d696;молодший сержант;КОСОБОКОВ Владилен Васильович;КОСОБОКОВ;Владилен;Васильович;male;2336074835;+380637311686;Field;08.05.1988
1354226844;;a1234-d696;молодший сержант;ВЕРЕМІЙЧЕНКО Мірча Махмутович;ВЕРЕМІЙЧЕНКО;Мірча;Махмутович;male;1354226844;+380501188360;Field;23.09.1984
2939297031;;a1234-d696;молодший сержант;ФІЛІНОВ Євгеній Вячеславович;ФІЛІНОВ;Євгеній;Вячеславович;male;2939297031;+380665608567;Field;08.04.1993
1061332828;;a1234-d696;солдат;КУКУРУДЗА Назарій Васильович;КУКУРУДЗА;Назарій;Васильович;male;1061332828;+380666222528;Hospital;03.06.1999
1482363232;;a1234-d696;солдат;ВОРОНОВСЬКИЙ Яків Вікторович;ВОРОНОВСЬКИЙ;Яків;Вікторович;male;1482363232;+380673519539;Field;11.04.1990
2593418908;;a1234-d696;молодший сержант;ШАТКОВСЬКИЙ Олесь Мерабович;ШАТКОВСЬКИЙ;Олесь;Мерабович;male;2593418908;+380638523964;Field;24.03.1985
2752511374;;a1234-d696;солдат;БОБИРЬ Іван Євгенійович;БОБИРЬ;Іван;Євгенійович;male;2752511374;+380674629391;Field;30.05.1996
2640036090;;a1234-d696;молодший сержант;БОЖЕНКО Валентин Станіславович;БОЖЕНКО;Валентин;Станіславович;male;2640036090;+380663632279;Field;05.04.1975
2386096810;;a1234-d696;старший сержант;СЕМЕРЕНКО Кузьма Ігорович;СЕМЕРЕНКО;Кузьма;Ігорович;male;2386096810;+380663051164;Hospital;21.07.1999
1456054411;;a1234-d696;солдат;ОМЕЛЬЧЕНКО Микита Вілінович;ОМЕЛЬЧЕНКО;Микита;Вілінович;male;1456054411;+380631178538;Field;18.08.1990
1568308738;;a1234-d696;старший солдат;ЧОБОТАРУ Андріан Германович;ЧОБОТАРУ;Андріан;Германович;male;1568308738;+380505342430;Field;04.07.1991
2392540813;;a1234-d696;сержант;БОГДАНОВ Іхтіяр Гуммет огли;БОГДАНОВ;Іхтіяр;Гуммет огли;male;2392540813;+380676618701;Field;31.01.1977
2038373404;;a1234-d696;старший солдат;ПАНАСЮК Єгор Шефкетович;ПАНАСЮК;Єгор;Шефкетович;male;2038373404;+380679654448;Field;13.03.1988
2426382588;;a1234-d696;солдат;СЕНЧКОВСЬКИЙ Радіон Зайірович;СЕНЧКОВСЬКИЙ;Радіон;Зайірович;male;2426382588;+380677496835;Field;01.07.1990
1503695629;;a1234-d696;сержант;ПАУСТОВСЬКИЙ Станіслав Костнтинович;ПАУСТОВСЬКИЙ;Станіслав;Костнтинович;male;1503695629;+380507301105;Field;07.09.1986
2110927445;;a1234-d696;сержант;КІЦИНЕНКО Веніамін Шефкетович;КІЦИНЕНКО;Веніамін;Шефкетович;male;2110927445;+380663424355;Field;11.11.1991
2739063635;;a1234-d696;сержант;МІНЧЕНКО Василь-Сергій Тарасович;МІНЧЕНКО;Василь-Сергій;Тарасович;male;2739063635;+380509981184;Field;05.09.1977
2689178516;;a1234-d696;старший солдат;ГУК Омелян Данеїлович;ГУК;Омелян;Данеїлович;male;2689178516;+380671992243;Field;04.03.1979
2119974168;;a1234-d696;старший солдат;ЗЕЗЕКАЛО Володимир Джемалович;ЗЕЗЕКАЛО;Володимир;Джемалович;male;2119974168;+380676262171;Field;05.05.1983
1155591334;;a1234-d696;старший солдат;ДУДАР Володимир Афанасійович;ДУДАР;Володимир;Афанасійович;male;1155591334;+380633052230;Hospital;04.08.1979
1308828967;;a1234-d696;старший солдат;МАНЗЕВИТИЙ Олег Ростиславович;МАНЗЕВИТИЙ;Олег;Ростиславович;male;1308828967;+380662392833;Field;13.05.1999
2607448514;;a1234-d696;солдат;ПОКОТІЛОВ Владилен Мухтаралійович;ПОКОТІЛОВ;Владилен;Мухтаралійович;male;2607448514;+380663736498;Hospital;11.11.1980
1913184738;;a1234-d696;солдат;ШПЕНИК Іхтіяр Ількович;ШПЕНИК;Іхтіяр;Ількович;male;1913184738;+380678710798;Hospital;25.04.1985
2992284840;;a1234-d696;молодший сержант;СКРИПЧУК Назар Вілінович;СКРИПЧУК;Назар;Вілінович;male;2992284840;+380636745214;Field;06.02.1985
2228041691;;a1234-d696;старший солдат;ПІЛІЄВ Володимир Махмутович;ПІЛІЄВ;Володимир;Махмутович;male;2228041691;+380505474341;Hospital;13.01.1984
1665128414;;a1234-d696;солдат;СУВОРОВ Геннадій Мефодійович;СУВОРОВ;Геннадій;Мефодійович;male;1665128414;+380676374085;Field;11.04.1998
1319957991;;a1234-d696;старший солдат;ПРАВДЮК Радіон Вячеславович;ПРАВДЮК;Радіон;Вячеславович;male;1319957991;+380675777434;Hospital;25.06.1984
1819889160;;a1234-d696;солдат;ДАЦКО Марат Шихалійович;ДАЦКО;Марат;Шихалійович;male;1819889160;+380664550657;Field;23.07.1988
2914855743;;a1234-d696;старший солдат;МАМЕДОВ Генадій Данилович;МАМЕДОВ;Генадій;Данилович;male;2914855743;+380508737248;Hospital;14.01.1980
2720493095;;a1234-d696;солдат;БРАГІН Валентин Георгійович;БРАГІН;Валентин;Георгійович;male;2720493095;+380639407663;Hospital;20.09.1978
1719942143;;a1234-d696;старший солдат;КОШОВЕНКО Ярослав Зенонович;КОШОВЕНКО;Ярослав;Зенонович;male;1719942143;+380664995302;Hospital;01.03.1976
2769178985;;a1234-d696;солдат;РУДЯГА Марк Леонідович;РУДЯГА;Марк;Леонідович;male;2769178985;+380506288731;Vocation;11.12.1981
1381588422;;a1234-d696;сержант;КУЦЕНКО Андрій Ілліч;КУЦЕНКО;Андрій;Ілліч;male;1381588422;+380672505018;Hospital;02.04.1993
2065024604;;a1234-d696;сержант;БАМБУРЯК Тимур Артурович;БАМБУРЯК;Тимур;Артурович;male;2065024604;+380638273869;Hospital;14.05.1997
1281429320;;a1234-d696;солдат;ВЕРБИЛО Степан Євгенійович;ВЕРБИЛО;Степан;Євгенійович;male;1281429320;+380663573647;Hospital;20.11.1979
2309310200;;a1234-d696;молодший сержант;МАКОГОН Антон Миколайович;МАКОГОН;Антон;Миколайович;male;2309310200;+380665119138;Hospital;19.08.1976
2386831980;;a1234-d696;сержант;ЛУГИНА Ян Костянтинович;ЛУГИНА;Ян;Костянтинович;male;2386831980;+380665290131;Field;28.11.1991
1928287473;;a1234-d696;солдат;ПУСТОВАЛОВ Вячеслав Васильович;ПУСТОВАЛОВ;Вячеслав;Васильович;male;1928287473;+380509566841;Field;01.08.1992
1130013656;;a1234-d696;старший солдат;ІЛЬЦІВ Іслам Веніамінович;ІЛЬЦІВ;Іслам;Веніамінович;male;1130013656;+380674856517;Field;04.07.1987
1363592910;;a1234-d696;солдат;НОВІКОВ Артем Радувич;НОВІКОВ;Артем;Радувич;male;1363592910;+380504519459;Field;25.07.1996
2259784857;;a1234-d696;солдат;СОКОЛЮК Інал Йосипович;СОКОЛЮК;Інал;Йосипович;male;2259784857;+380675263707;Vocation;26.08.1996
1003061805;;a1234-d696;солдат;ОСТРОВЕРШКО Мірча Мхайлович;ОСТРОВЕРШКО;Мірча;Мхайлович;male;1003061805;+380678544767;Hospital;02.08.1981
2473348708;;a1234-d696;солдат;ГОРІН Любомир Борисович;ГОРІН;Любомир;Борисович;male;2473348708;+380507514216;Field;27.09.1980
1700032760;;a1234-d696;солдат;ГОРІН Інокентій Олегович;ГОРІН;Інокентій;Олегович;male;1700032760;+380632589388;Hospital;23.10.1985
1831619171;;a1234-d696;головний сержант;БОДНІЦЬКИЙ Сурен Валерійович;БОДНІЦЬКИЙ;Сурен;Валерійович;male;1831619171;+380666469178;Hospital;07.12.1976
1570288564;;a1234-d696;головний сержант;ВИНОГРАДНИК Даніїл Адамович;ВИНОГРАДНИК;Даніїл;Адамович;male;1570288564;+380632098285;Hospital;23.06.1987
1817313630;;a1234-d696;солдат;ОНИСЬКО Степан Чариєвич;ОНИСЬКО;Степан;Чариєвич;male;1817313630;+380505062584;Hospital;29.05.1975
2662223963;;a1234-d696;сержант;УСТИНОВ Тимур Тахірович;УСТИНОВ;Тимур;Тахірович;male;2662223963;+380504427100;Field;16.05.1997
1974485128;;a1234-d696;штаб-сержант;ГОНЧАРЕНКО Мірча Юсуфович;ГОНЧАРЕНКО;Мірча;Юсуфович;male;1974485128;+380633267532;Field;21.05.1975
1945743102;;a1234-d696;молодший сержант;ДМИТРІЄВ Прокоп Чариєвич;ДМИТРІЄВ;Прокоп;Чариєвич;male;1945743102;+380676240673;Field;19.02.1999
1802612059;;a1234-d696;старший солдат;УРІХ Єгор Болеславович;УРІХ;Єгор;Болеславович;male;1802612059;+380506850910;Field;21.03.1981
1739268756;;a1234-d696;старший солдат;МОСТОВИЙ Елшан Тарасович;МОСТОВИЙ;Елшан;Тарасович;male;1739268756;+380636541083;Hospital;28.02.1999
1515372845;;a1234-d696;солдат;ЖИГУЛІН Мар'ян Леонідович;ЖИГУЛІН;Мар'ян;Леонідович;male;1515372845;+380671553235;Hospital;27.07.1978
1121139228;;a1234-d696;старший солдат;ОЛЕКСЮК Ростислав Остапович;ОЛЕКСЮК;Ростислав;Остапович;male;1121139228;+380668057919;Hospital;27.10.1976
1760926549;;a1234-d696;солдат;ГРІНЗІЦЬКИЙ Тимофій Анатолійович;ГРІНЗІЦЬКИЙ;Тимофій;Анатолійович;male;1760926549;+380671945941;Field;29.06.1984
2715701424;;a1234-d696;старший солдат;ОРИШКО Ігнат Тахірович;ОРИШКО;Ігнат;Тахірович;male;2715701424;+380677399220;Vocation;02.04.1984
2679234122;;a1234-d696;солдат;РАЛКО Валерій Миколайович;РАЛКО;Валерій;Миколайович;male;2679234122;+380635303266;Field;15.05.1988
1684506036;;a1234-d696;сержант;ЯМПОЛЬСЬКИЙ Іродіон Михайлович;ЯМПОЛЬСЬКИЙ;Іродіон;Михайлович;male;1684506036;+380633824282;Field;23.03.1980
1573610212;;a1234-d696;старший солдат;РУССО Веніамін Остапович;РУССО;Веніамін;Остапович;male;1573610212;+380668097604;Field;17.03.1976
1421866412;;a1234-d696;старший солдат;ОЛЕКСЮК Валерій Радувич;ОЛЕКСЮК;Валерій;Радувич;male;1421866412;+380666798610;Field;02.06.1980
1491705444;;a1234-d696;молодший сержант;АФТАНАС Ростислав Болеславович;АФТАНАС;Ростислав;Болеславович;male;1491705444;+380502500069;Hospital;20.10.1988
1722219346;;a1234-d696;сержант;ЗАНОЗА Арсен Едуардович;ЗАНОЗА;Арсен;Едуардович;male;1722219346;+380675662214;Field;22.10.1999
2845324336;;a1234-d696;солдат;ХРІСТОФОР Ілля Гочайович;ХРІСТОФОР;Ілля;Гочайович;male;2845324336;+380663125812;Hospital;09.01.1983
2623353213;;a1234-d696;головний сержант;БИЦАНЬОВ Назар Львович;БИЦАНЬОВ;Назар;Львович;male;2623353213;+380671077570;Hospital;15.01.1993
1814541943;;a1234-d696;молодший сержант;ЄСИПЧУК Радіон Антатолійович;ЄСИПЧУК;Радіон;Антатолійович;male;1814541943;+380634268844;Field;24.07.1986
1290874384;;a1234-d696;солдат;ГАЛАЙДА Ігорь Павлович;ГАЛАЙДА;Ігорь;Павлович;male;1290874384;+380504495392;Field;08.12.1999
1038331836;;a1234-d696;старший солдат;ІВАНСЬКИЙ Микита Степанович;ІВАНСЬКИЙ;Микита;Степанович;male;1038331836;+380673578696;Field;20.06.1983
1739978873;;a1234-d696;солдат;ШТЕФАН Фірад Абдулфат огли;ШТЕФАН;Фірад;Абдулфат огли;male;1739978873;+380663333123;Deserter;21.09.1975
1242490642;;a1234-d696;молодший сержант;ПРИСАКАРЬ Григорій Святославович;ПРИСАКАРЬ;Григорій;Святославович;male;1242490642;+380678617851;Hospital;09.06.1984
1765448535;;a1234-d696;солдат;ВЛАСЮК Михайло-Мар'ян Афанасійович;ВЛАСЮК;Михайло-Мар'ян;Афанасійович;male;1765448535;+380637975903;Deserter;01.07.1998
2759509047;;a1234-d696;солдат;АВЄЗОВ Даніїл Германович;АВЄЗОВ;Даніїл;Германович;male;2759509047;+380674881323;Deserter;11.06.1981
2094325142;;a1234-d696;солдат;ПЕТРАШ Арнольд Ілліч;ПЕТРАШ;Арнольд;Ілліч;male;2094325142;+380508533538;Deserter;17.03.1994
1259959603;;a1234-d696;солдат;СЕМЧУК Дамір Айигович;СЕМЧУК;Дамір;Айигович;male;1259959603;+380507437881;Deserter;29.09.1978
2629839044;;a1234-d696;солдат;КУЩ Тофік Мирославович;КУЩ;Тофік;Мирославович;male;2629839044;+380669501552;Vocation;11.08.1979
2408893814;;a1234-d696;старший солдат;ЗАРАНЮК Владислав Михйлович;ЗАРАНЮК;Владислав;Михйлович;male;2408893814;+380674389192;Hospital;23.06.1975
2344796738;;a1234-d696;головний сержант;БОГАТИРЬОВ Іхтіяр Адальбертович;БОГАТИРЬОВ;Іхтіяр;Адальбертович;male;2344796738;+380678670446;Hospital;25.08.1988
2457906678;;a1234-d696;старший солдат;СИТНИК Леонід Ростиславович;СИТНИК;Леонід;Ростиславович;male;2457906678;+380677291894;Field;03.11.1992
2393813834;;a1234-d696;молодший сержант;НЕМЧЕНКО Тофік Сариєвич;НЕМЧЕНКО;Тофік;Сариєвич;male;2393813834;+380638065120;Field;29.03.1986
2960106582;;a1234-d696;солдат;КУТРАНЬ Руслан Тарасович;КУТРАНЬ;Руслан;Тарасович;male;2960106582;+380631758644;Field;09.02.1996
2213388691;;a1234-d696;старший солдат;МОКРОПУЛО Богдан Ількович;МОКРОПУЛО;Богдан;Ількович;male;2213388691;+380664392448;Vocation;28.04.1982
2421218865;;a1234-d696;солдат;ПІДДУБНИЙ Андріан Денисович;ПІДДУБНИЙ;Андріан;Денисович;male;2421218865;+380504474875;Deserter;21.02.1990
2607937200;;a1234-d696;солдат;СЕРЕДІН Ельхан Мухтаралійович;СЕРЕДІН;Ельхан;Мухтаралійович;male;2607937200;+380503826754;Deserter;17.01.1994
2481739049;;a1234-d696;солдат;ЛЯЩЕНКО Олег Тангаторович;ЛЯЩЕНКО;Олег;Тангаторович;male;2481739049;+380636633761;Vocation;12.01.1984
1090530695;;a1234-d696;солдат;КАРНАСЬ Артур Іларіонович;КАРНАСЬ;Артур;Іларіонович;male;1090530695;+380671406219;Hospital;15.11.1998
1644927810;;a1234-d696;солдат;ЛЕБІДЬ Ростислав Тахірович;ЛЕБІДЬ;Ростислав;Тахірович;male;1644927810;+380668666454;Vocation;29.12.1999
1544464028;;a1234-d696;молодший сержант;КІШ Вʼячеслав Євгенійович;КІШ;Вʼячеслав;Євгенійович;male;1544464028;+380679555946;Field;02.01.1995
1405724446;;a1234-d696;солдат;МИРОНЧУК Мурат Наільович;МИРОНЧУК;Мурат;Наільович;male;1405724446;+380667355623;Hospital;14.03.1979
1296487121;;a1234-d696;солдат;ПЕТРИК Федор Франкович;ПЕТРИК;Федор;Франкович;male;1296487121;+380665112888;Field;09.05.1984
1880450434;;a1234-d696;молодший сержант;ПОПОВСЬКИЙ Дорін Тарієлович;ПОПОВСЬКИЙ;Дорін;Тарієлович;male;1880450434;+380631074940;Vocation;08.05.1988
2276428153;;a1234-d696;солдат;ЛЕВКІН Вячеслав Таіровіч;ЛЕВКІН;Вячеслав;Таіровіч;male;2276428153;+380669379669;Field;11.11.1983
2131653789;;a1234-d696;старший сержант;НЕДОШОВЕНКО Коста Михйлович;НЕДОШОВЕНКО;Коста;Михйлович;male;2131653789;+380672721904;Hospital;07.07.1977
2478845165;;a1234-d696;старший сержант;КУЗНЄЦОВ Богдан Мухтаралійович;КУЗНЄЦОВ;Богдан;Мухтаралійович;male;2478845165;+380631426409;Hospital;23.03.1993
2407901188;;a1234-d696;солдат;МАГУЛІЙ Руслан Махмутович;МАГУЛІЙ;Руслан;Махмутович;male;2407901188;+380638455397;Hospital;04.08.1975
1588888619;;a1234-d696;солдат;МЕЛЬНИЧЕНКО Денис Семенович;МЕЛЬНИЧЕНКО;Денис;Семенович;male;1588888619;+380664036683;Field;19.02.1991
2880911528;;a1234-d696;солдат;АРТЕМЧУК Петро Віталійович;АРТЕМЧУК;Петро;Віталійович;male;2880911528;+380504199914;Field;04.10.1990
1893122620;;a1234-d696;солдат;МІНЧЕНКО Данил Остапович;МІНЧЕНКО;Данил;Остапович;male;1893122620;+380672253368;Field;26.11.1987
1041247574;;a1234-d696;солдат;АНДРІЄШЕН Гліб Іванович;АНДРІЄШЕН;Гліб;Іванович;male;1041247574;+380663777051;Vocation;06.12.1996
1004770909;;a1234-d696;солдат;СОЛЯНІЧЕНКО Петро Нуманжонович;СОЛЯНІЧЕНКО;Петро;Нуманжонович;male;1004770909;+380665748999;Hospital;08.10.1998
2876145799;;a1234-d696;старший сержант;ОСІПЧУК Георгій Наільович;ОСІПЧУК;Георгій;Наільович;male;2876145799;+380508938278;Hospital;23.01.1994
1702692634;;a1234-d696;солдат;ГЛАС Расул Іларіонович;ГЛАС;Расул;Іларіонович;male;1702692634;+380506938998;Vocation;06.09.1976
2581702151;;a1234-d696;солдат;САЧОК Єгор Владиславович;САЧОК;Єгор;Владиславович;male;2581702151;+380508793623;Field;16.12.1998
1020165440;;a1234-d696;солдат;ТРУНОВ Віктор Лутович;ТРУНОВ;Віктор;Лутович;male;1020165440;+380664394003;Vocation;07.03.1987
1444290307;;a1234-d696;солдат;ТРОФИМЕНКО Данил Сариєвич;ТРОФИМЕНКО;Данил;Сариєвич;male;1444290307;+380501248080;Field;04.10.1976
1386137755;;a1234-d696;солдат;ХАРЧЕНКО Сурен Вячеславович;ХАРЧЕНКО;Сурен;Вячеславович;male;1386137755;+380672910001;Vocation;11.11.1996
1872441596;;a1234-d696;солдат;ГРІНЗІЦЬКИЙ Андій Олександрович;ГРІНЗІЦЬКИЙ;Андій;Олександрович;male;1872441596;+380677455212;Vocation;21.07.1985
2742743440;;a1234-d696;сержант;САГАЙ Руслан Геннадійович;САГАЙ;Руслан;Геннадійович;male;2742743440;+380507210618;Vocation;06.04.1994
1123547227;;a1234-d696;солдат;ГУНЬКО Іхтіяр Артурович;ГУНЬКО;Іхтіяр;Артурович;male;1123547227;+380634246584;Hospital;20.06.1990
2570627999;;a1234-d696;солдат;ХАЛЕПА Арсен Віктрович;ХАЛЕПА;Арсен;Віктрович;male;2570627999;+380634607577;Vocation;08.10.1987
1710257769;;a1234-d696;солдат;АГЕЄВ Тимур Гінязович;АГЕЄВ;Тимур;Гінязович;male;1710257769;+380668270671;Hospital;18.06.1989
1943124645;;a1234-d696;солдат;КОВАЧ Антон Дмитрович;КОВАЧ;Антон;Дмитрович;male;1943124645;+380501445268;Vocation;15.05.1992
1870227417;;a1234-d696;солдат;МАМЕДОВ Омелян Семенович;МАМЕДОВ;Омелян;Семенович;male;1870227417;+380673180360;Hospital;16.02.1989
2510948968;;a1234-d696;сержант;ЦИКУНОВ Ян Павлович;ЦИКУНОВ;Ян;Павлович;male;2510948968;+380672325265;Vocation;28.08.1995
1342194767;;a1234-d696;солдат;ЛАВКА Мурад Германович;ЛАВКА;Мурад;Германович;male;1342194767;+380634145363;Field;30.07.1975
2390815937;;a1234-d696;солдат;ОРІНІК Федор Адамович;ОРІНІК;Федор;Адамович;male;2390815937;+380679434577;Hospital;10.11.1986
2155558189;;a1234-d696;солдат;ШПАЧИНСЬКИЙ Шахін Ярославович;ШПАЧИНСЬКИЙ;Шахін;Ярославович;male;2155558189;+380638528663;Hospital;09.09.1990
2529627067;;a1234-d696;старший солдат;КОПТЮХ Ігнат Фролович;КОПТЮХ;Ігнат;Фролович;male;2529627067;+380638779013;Field;24.01.1975
1966171829;;a1234-d696;старший солдат;ОМЕЛЯНЧУК Дамір Васильльович;ОМЕЛЯНЧУК;Дамір;Васильльович;male;1966171829;+380674686304;Hospital;25.05.1983
2962683511;;a1234-d696;солдат;ПОКОТІЛОВ Ростислав Тарієлович;ПОКОТІЛОВ;Ростислав;Тарієлович;male;2962683511;+380668814293;Field;07.12.1992
2943828489;;a1234-d696;солдат;КЛИМЕНКО Сергій Борисович;КЛИМЕНКО;Сергій;Борисович;male;2943828489;+380509719916;Field;07.02.1990
1644428699;;a1234-d696;солдат;ДІОРДІЄВ Яків Еркинович;ДІОРДІЄВ;Яків;Еркинович;male;1644428699;+380663227520;Hospital;25.01.1999
2271402435;;a1234-d696;солдат;ЧАЙКА Владислав Мхайлович;ЧАЙКА;Владислав;Мхайлович;male;2271402435;+380675629677;Hospital;23.08.1982
1874854608;;a1234-d696;солдат;ПРИСЯЖНЮК Михайло-Юрій Олексндрович;ПРИСЯЖНЮК;Михайло-Юрій;Олексндрович;male;1874854608;+380633834643;Hospital;07.07.1989
2289141768;;a1234-d696;солдат;БОРКОВСЬКИЙ Роман Вячеславович;БОРКОВСЬКИЙ;Роман;Вячеславович;male;2289141768;+380635867178;Field;08.04.1979
1726337633;;a1234-d696;солдат;ПОЛЯКОВ Тимур Романович;ПОЛЯКОВ;Тимур;Романович;male;1726337633;+380634918357;Hospital;21.04.1982
1105973863;;a1234-d696;солдат;ЗУДІНОВ Шахін Мефодійович;ЗУДІНОВ;Шахін;Мефодійович;male;1105973863;+380668045333;Hospital;02.09.1990
2741513540;;a1234-d696;старший солдат;ПОРТНОВ Євген Олексійович;ПОРТНОВ;Євген;Олексійович;male;2741513540;+380669881378;Hospital;05.12.1999
1732975163;;a1234-d696;солдат;КОВАЛЬ Данило Миколайович;КОВАЛЬ;Данило;Миколайович;male;1732975163;+380634538659;Deserter;19.07.1989
1590939348;;a1234-d696;солдат;ПОПЛАВСЬКИЙ Захар Абдулфат огли;ПОПЛАВСЬКИЙ;Захар;Абдулфат огли;male;1590939348;+380679654289;Hospital;15.02.1983
2028051442;;a1234-d696;солдат;ПШЕНИЧКО Руслан Тофикович;ПШЕНИЧКО;Руслан;Тофикович;male;2028051442;+380503686154;Vocation;26.11.1995
2365567356;;a1234-d696;солдат;ГОРОХОВСЬКИЙ Володимир Владиславович;ГОРОХОВСЬКИЙ;Володимир;Владиславович;male;2365567356;+380636989605;Hospital;04.05.1982
1688889826;;a1234-d696;солдат;БОЙЧЕНКО Ігор Болеславович;БОЙЧЕНКО;Ігор;Болеславович;male;1688889826;+380672056255;Vocation;08.11.1979
1074685456;;a1234-d696;солдат;ПАВЛІН Олесь Маратович;ПАВЛІН;Олесь;Маратович;male;1074685456;+380672254314;Deserter;16.11.1981
1847327275;;a1234-d696;солдат;ПЛЮЩИК Іван Андрійович;ПЛЮЩИК;Іван;Андрійович;male;1847327275;+380662914501;Deserter;24.02.1980
1342438795;;a1234-d696;старший солдат;ПІСКУН Марк Васильльович;ПІСКУН;Марк;Васильльович;male;1342438795;+380676375000;Deserter;26.01.1985
1150274445;;a1234-d696;солдат;БАЇК Данил Едуардович;БАЇК;Данил;Едуардович;male;1150274445;+380637320585;Deserter;15.11.1980
2403042562;;a1234-d696;солдат;ПРАВДЮК Денис Тихонович;ПРАВДЮК;Денис;Тихонович;male;2403042562;+380665936169;Field;01.11.1995
1707596910;;a1234-d696;сержант;ВИЖАК Ілля Єфірович;ВИЖАК;Ілля;Єфірович;male;1707596910;+380662439236;Field;01.08.1992
2735882462;;a1234-d696;солдат;БЕЗБОРОДОВ Максим Ількович;БЕЗБОРОДОВ;Максим;Ількович;male;2735882462;+380668604995;Hospital;21.01.1979
2729442299;;a1234-d696;солдат;ТІТКО Михайло Юрійович;ТІТКО;Михайло;Юрійович;male;2729442299;+380631468179;Hospital;26.04.1979
1054298837;;a1234-d696;старший солдат;ЧАЙКА Мікаель Еугінєюсович;ЧАЙКА;Мікаель;Еугінєюсович;male;1054298837;+380671885767;Hospital;03.12.1983
1668258072;;a1234-d696;старший солдат;СТОЛЯРЧУК Максим Адамович;СТОЛЯРЧУК;Максим;Адамович;male;1668258072;+380662809518;Field;15.04.1990
1330852043;;a1234-d696;головний сержант;НИЖНЮК Андрій Андрійович;НИЖНЮК;Андрій;Андрійович;male;1330852043;+380669288111;Field;26.11.1996
1808133509;;a1234-d696;солдат;ЧУМАКОВ Едуард Русланович;ЧУМАКОВ;Едуард;Русланович;male;1808133509;+380636391356;Field;31.07.1975
1972114863;;a1234-d696;старший солдат;МАРКІН Ярослав Мирославович;МАРКІН;Ярослав;Мирославович;male;1972114863;+380632847477;Hospital;10.04.1995
1387172016;;a1234-d696;солдат;КУНИНЕЦЬ Іродіон Абдулфат огли;КУНИНЕЦЬ;Іродіон;Абдулфат огли;male;1387172016;+380664386591;Vocation;20.11.1993
2675434462;;a1234-d696;солдат;ЗАБОРОВСЬКИЙ Салават Веніамінович;ЗАБОРОВСЬКИЙ;Салават;Веніамінович;male;2675434462;+380635783526;Field;23.11.1996
2253492027;;a1234-d696;молодший сержант;РАК Василь Адамович;РАК;Василь;Адамович;male;2253492027;+380501675420;Field;12.01.1994
